,0.precision,0.recall,0.f1-score,0.support,1.precision,1.recall,1.f1-score,1.support,accuracy,macro avg.precision,macro avg.recall,macro avg.f1-score,macro avg.support,weighted avg.precision,weighted avg.recall,weighted avg.f1-score,weighted avg.support,experiment,feats
15,0.7946308724832215,0.7609254498714653,0.7774130006565988,778,0.5982721382289417,0.6441860465116279,0.620380739081747,430,0.7193708609271523,0.6964515053560816,0.7025557481915465,0.6988968698691729,1208,0.7247349654225093,0.7193708609271523,0.7215157552284645,1208,experiment_2__model:SGDClassifier__context:False__label_config:binary,experiment_2__model:SGDClassifier__context:False__label_config:binary
16,0.8322147651006712,0.7888040712468194,0.8099281515349445,786,0.6414686825053996,0.7037914691943128,0.6711864406779661,422,0.7591059602649006,0.7368417238030354,0.7462977702205661,0.7405572961064553,1208,0.7655799581013296,0.7591059602649006,0.7614604346627218,1208,experiment_2__model:RandomForest__context:False__label_config:binary,experiment_2__model:RandomForest__context:False__label_config:binary
17,0.8966442953020134,0.73568281938326,0.8082274652147611,908,0.4816414686825054,0.7433333333333333,0.5845347313237221,300,0.7375827814569537,0.6891428819922594,0.7395080763582966,0.6963810982692415,1208,0.7935806794196854,0.7375827814569537,0.7526746339504302,1208,experiment_2__model:XGB__context:False__label_config:binary,experiment_2__model:XGB__context:False__label_config:binary
18,0.9731543624161074,0.6614963503649635,0.7876154263986964,1096,0.19870410367170627,0.8214285714285714,0.32,112,0.6763245033112583,0.5859292330439069,0.7414624608967675,0.5538077131993482,1208,0.9013510271682822,0.6763245033112583,0.7442603537524597,1208,experiment_2__model:LogisticRegression__context:True__label_config:binary,experiment_2__model:LogisticRegression__context:True__label_config:binary
19,0.9503355704697987,0.6586046511627907,0.778021978021978,1075,0.20734341252699784,0.7218045112781954,0.32214765100671144,133,0.6655629139072847,0.5788394914983983,0.6902045812204931,0.5500848145143448,1208,0.868532625928083,0.6655629139072847,0.7278305165211251,1208,experiment_2__model:MultinomialNB__context:True__label_config:binary,experiment_2__model:MultinomialNB__context:True__label_config:binary
20,0.978523489932886,0.6497326203208557,0.7809319764327799,1122,0.1511879049676026,0.813953488372093,0.25500910746812383,86,0.6614238410596026,0.5648556974502443,0.7318430543464743,0.5179705419504519,1208,0.9196237711356885,0.6614238410596026,0.7434904476819848,1208,experiment_2__model:SVM__context:True__label_config:binary,experiment_2__model:SVM__context:True__label_config:binary
21,0.7973154362416107,0.7333333333333333,0.7639871382636656,810,0.5334773218142549,0.6206030150753769,0.5737514518002322,398,0.6961920529801324,0.6653963790279328,0.6769681742043551,0.6688692950319489,1208,0.7103886402630614,0.6961920529801324,0.7013101488493887,1208,experiment_2__model:SGDClassifier__context:True__label_config:binary,experiment_2__model:SGDClassifier__context:True__label_config:binary
22,0.9046979865771813,0.745575221238938,0.8174651303820497,904,0.5032397408207343,0.7664473684210527,0.6075619295958279,304,0.7508278145695364,0.7039688636989578,0.7560112948299953,0.7125135299889388,1208,0.8036687591682741,0.7508278145695364,0.7646418083298879,1208,experiment_2__model:RandomForest__context:True__label_config:binary,experiment_2__model:RandomForest__context:True__label_config:binary
23,0.8912751677852349,0.7328918322295805,0.8043609933373712,906,0.4773218142548596,0.7317880794701986,0.5777777777777777,302,0.7326158940397351,0.6842984910200473,0.7323399558498895,0.6910693855575745,1208,0.7877868294026411,0.7326158940397351,0.747715189447473,1208,experiment_2__model:XGB__context:True__label_config:binary,experiment_2__model:XGB__context:True__label_config:binary
24,0.9087248322147651,0.7598204264870931,0.8276283618581908,891,0.5377969762419006,0.7854889589905363,0.6384615384615384,317,0.7665562913907285,0.7232609042283329,0.7726546927388147,0.7330449501598646,1208,0.8113869759702304,0.7665562913907285,0.7779877302218176,1208,experiment_3__model:LogisticRegression__context:False__label_config:binary,experiment_3__model:LogisticRegression__context:False__label_config:binary
25,0.887248322147651,0.7336293007769146,0.8031591737545565,901,0.4816414686825054,0.7263843648208469,0.5792207792207792,307,0.7317880794701986,0.6844448954150782,0.7300068327988807,0.6911899764876679,1208,0.7841677724673533,0.7317880794701986,0.7462476777927438,1208,experiment_3__model:MultinomialNB__context:False__label_config:binary,experiment_3__model:MultinomialNB__context:False__label_config:binary
26,0.87248322147651,0.7488479262672811,0.8059516429014261,868,0.5291576673866091,0.7205882352941176,0.6102117061021171,340,0.7408940397350994,0.7008204444315596,0.7347180807806994,0.7080816745017715,1208,0.775851856914783,0.7408940397350994,0.7508592765837397,1208,experiment_3__model:SVM__context:False__label_config:binary,experiment_3__model:SVM__context:False__label_config:binary
27,0.8026845637583893,0.7766233766233767,0.7894389438943895,770,0.6285097192224622,0.6643835616438356,0.6459489456159823,438,0.7359271523178808,0.7155971414904257,0.7205034691336061,0.7176939447551859,1208,0.7395317641667204,0.7359271523178808,0.7374119412073511,1208,experiment_3__model:SGDClassifier__context:False__label_config:binary,experiment_3__model:SGDClassifier__context:False__label_config:binary
28,0.9140939597315436,0.7508269018743109,0.824455205811138,907,0.5118790496760259,0.7873754152823921,0.6204188481675393,301,0.7599337748344371,0.7129865047037848,0.7691011585783515,0.7224370269893386,1208,0.8138731915802929,0.7599337748344371,0.7736150206698108,1208,experiment_3__model:RandomForest__context:False__label_config:binary,experiment_3__model:RandomForest__context:False__label_config:binary
29,0.9020134228187919,0.7392739273927392,0.8125755743651754,909,0.48812095032397407,0.7558528428093646,0.5931758530183728,299,0.7433774834437086,0.695067186571383,0.7475633851010519,0.702875713691774,1208,0.7995681833519455,0.7433774834437086,0.7582705108861241,1208,experiment_3__model:XGB__context:False__label_config:binary,experiment_3__model:XGB__context:False__label_config:binary
30,0.9691275167785235,0.6735074626865671,0.7947165657677491,1072,0.24406047516198703,0.8308823529411765,0.3772954924874792,136,0.6912251655629139,0.6065939959702553,0.7521949078138719,0.5860060291276141,1208,0.8874974524905691,0.6912251655629139,0.7477221402991094,1208,experiment_3__model:LogisticRegression__context:True__label_config:binary,experiment_3__model:LogisticRegression__context:True__label_config:binary
